"externalId","stationId","legacyId","name","capacity"
"a3b2767f-a135-11e9-9cda-0a87ae2ba916","a3b2767f-a135-11e9-9cda-0a87ae2ba916",,"Cottage Grove Ave & 78th St",11
"a3aff10c-a135-11e9-9cda-0a87ae2ba916","a3aff10c-a135-11e9-9cda-0a87ae2ba916",,"Avers Ave & Belmont Ave",11
"a3b123c5-a135-11e9-9cda-0a87ae2ba916","a3b123c5-a135-11e9-9cda-0a87ae2ba916",,"Central Park Blvd & 5th Ave",11
"a3ae687f-a135-11e9-9cda-0a87ae2ba916","a3ae687f-a135-11e9-9cda-0a87ae2ba916",,"California Ave & 26th St",11
"a3afe1dc-a135-11e9-9cda-0a87ae2ba916","a3afe1dc-a135-11e9-9cda-0a87ae2ba916",,"Western Ave & Roscoe St",11
"a3af71a9-a135-11e9-9cda-0a87ae2ba916","a3af71a9-a135-11e9-9cda-0a87ae2ba916",,"Kedzie Ave & Foster Ave",11
"a3a639f5-a135-11e9-9cda-0a87ae2ba916","a3a639f5-a135-11e9-9cda-0a87ae2ba916",,"Calumet Ave & 33rd St",11
"a3b2cd97-a135-11e9-9cda-0a87ae2ba916","a3b2cd97-a135-11e9-9cda-0a87ae2ba916",,"Knox Ave & Montrose Ave",11
"a3a71b0a-a135-11e9-9cda-0a87ae2ba916","a3a71b0a-a135-11e9-9cda-0a87ae2ba916",,"May St & Cullerton St",11
"a3a36d9e-a135-11e9-9cda-0a87ae2ba916","a3a36d9e-a135-11e9-9cda-0a87ae2ba916",,"Buckingham Fountain",0
"1806749740082741752","1806749740082741752",,"Public Rack - Milwaukee Ave & Lawrence Ave",2
"1677249828124104782","1677249828124104782",,"Public Rack - Halsted St & 80th St",1
"1561012887305957948","1561012887305957948",,"Lawndale Ave & 16th St",9
"1674190617504132144","1674190617504132144",,"Public Rack - Springfield Ave & 63rd St",1
"1677249819534170178","1677249819534170178",,"Public Rack - Drexel Ave & 87th St",1
"1715823808259938858","1715823808259938858",,"Public Rack - Kenneth Ave & 63rd St E",1
"1806753657092916072","1806753657092916072",,"Public Rack - Oak Park & Higgins",2
"1674190651863870576","1674190651863870576",,"Public Rack - Washtenaw Ave & Superior St",5
"1674190295381584388","1674190295381584388",,"Public Rack - Evans Ave & 63rd St",2
"1674190510129949570","1674190510129949570",,"Public Rack - Mozart Elementary School",6
"1806753644208014090","1806753644208014090",,"Public Rack - Homan & 77th",2
"1674190308266486300","1674190308266486300",,"Public Rack - Forrestville Ave & 47th St",1
"1806749744377709078","1806749744377709078",,"Public Rack - William J Onahan Public School",4
"1674190364101061262","1674190364101061262",,"Public Rack - Karlov Ave & Kamerling Ave",2
"1575949489503728316","1575949489503728316",,"Monticello Ave & Chicago Ave",6
"1806749748672676380","1806749748672676380",,"Public Rack - Northwest Hwy & Raven St",4
"1806749718607905154","1806749718607905154",,"Public Rack - Pulaski Rd & 83rd St",2
"1677249853893908598","1677249853893908598",,"Public Rack - Walden Pkwy & 99th St",1
"1594046456830870690","1594046456830870690",,"Troy St & Grace St",9
"1674190278201715172","1674190278201715172",,"Public Rack - Damen Ave & 47th St",1
"1674190175122499898","1674190175122499898",,"Public Rack - Avenue J & 102nd St",2
"1806753665682850712","1806753665682850712",,"Public Rack - St Louis & Columbus",2
"1674190239547009450","1674190239547009450",,"Public Rack - Chopin Park",1
"1806749744377709060","1806749744377709060",,"Public Rack - 4810 Keeler Ave",2
"1677249875368745112","1677249875368745112",,"Public Rack - Pullman - Walmart",1
"1594041781399920504","1594041781399920504",,"Tripp Ave & 65th St",9
"1806753631323112140","1806753631323112140",,"Public Rack - Avers & Lawrence",2
"1674190213777205624","1674190213777205624",,"Public Rack - California Ave & Ogden Ave",1
"1715823796884267966","1715823796884267966",,"Public Rack - Komensky Ave & 63rd St",1
"1674190651863870574","1674190651863870574",,"Public Rack - Washtenaw Ave & 63rd St",2
"1674190213777205626","1674190213777205626",,"Public Rack - California Ave & Pershing Rd",10
"1674190179417467196","1674190179417467196",,"Public Rack - Avenue J & 106th St",1
"1806749761557578338","1806749761557578338",,"Public Rack - Osceola Ave & Touhy Ave",4
"1677249871073777806","1677249871073777806",,"Public Rack - Laflin St & 51st St",2
"1674190501540014954","1674190501540014954",,"Public Rack - Midway Orange Line",1
"1674190561669557204","1674190561669557204",,"Public Rack - Percy Julian HS",3
"1806753665682850716","1806753665682850716",,"Public Rack - St Louis & Lincoln",2
"1674190368396028562","1674190368396028562",,"Public Rack - Kedvale Ave & Avondale Ave",2
"1695776944055742932","1695776944055742932",,"Public Rack - Laporte Ave & Armitage Ave",2
"1594046370923369114","1594046370923369114",,"Francisco Ave & Chicago Ave",9
"1674190660453805188","1674190660453805188",,"Public Rack - Western Ave & 100th St",2
"1674190471475243834","1674190471475243834",,"Public Rack - Marshfield Ave & 45th St",1
"1806753635618079454","1806753635618079454",,"Public Rack - Central & Prescott",2
"1674190656158837886","1674190656158837886",,"Public Rack - West Chatham Park",2
"1674190359806093956","1674190359806093956",,"Public Rack - Jeffrey Blvd & 71st St",1
"1715823829734775370","1715823829734775370",,"Public Rack - Maplewood Ave & 47th St",1
"1674190638978968660","1674190638978968660",,"Public Rack - Trumbull Ave & 111th St",1
"1436495105198659242","1436495105198659242",,"W Armitage Ave & N Sheffield Ave",8
"1715846688321143646","1715846688321143646",,"Public Rack - Grand Ave & Lawndale Ave",2
"1715823796884267962","1715823796884267962",,"Public Rack - Lawndale & 63rd St",1
"1571105055115583500","1571105055115583500",,"Roscoe & Harlem",9
"1677249871073777812","1677249871073777812",,"Public Rack - Ada St & 119th St",1
"1674190510129949566","1674190510129949566",,"Public Rack - Morgan St & 87th St",1
"1677249836714039390","1677249836714039390",,"Public Rack - Lawndale Ave & 111th St",1
"1674190613209164836","1674190613209164836",,"Public Rack - South Shore High School",3
"1674190312561453616","1674190312561453616",,"Public Rack - Halsted St & 64th St",2
"1806753644208014094","1806753644208014094",,"Public Rack - Homan & 79th",2
"1806753639913046780","1806753639913046780",,"Public Rack - Forest Glen & Peterson",2
"1575949523863466730","1575949523863466730",,"Long Ave & North Ave",9
"1806749757262611032","1806749757262611032",,"Public Rack - Ottowa Ave & Touhy Ave",2
"1677249815239202876","1677249815239202876",,"Public Rack - Cottage Grove Ave & 89th Pl",1
"1677249772289529870","1677249772289529870",,"Public Rack - Spaulding Ave & Foster Ave",1
"1827474409018810998","1827474409018810998",,"Public Rack - Wilbur Wright College North",3
"1674190209482238320","1674190209482238320",,"Public Rack - California Ave & Cortez St",2
"1677249823829137480","1677249823829137480",,"Public Rack - Ada St & 79th St",2
"1500206163166594382","1500206163166594382",,"Ping Tom Park (East)",9
"1806749748672676386","1806749748672676386",,"Public Rack - Mason Ave & Milwaukee Ave",2
"1674190265316813262","1674190265316813262",,"Public Rack - Cottage Grove & 85th St",1
"1582242285272847904","1582242285272847904",,"Maplewood Ave & 59th St",9
"1806749727197839824","1806749727197839824",,"Public Rack - Irving Park Rd & Parkside Ave",4
"1622724289952663440","1622724289952663440",,"La Villita Park (Albany/30th)",9
"1674190488655113046","1674190488655113046",,"Public Rack - Menard Ave & Dakin St - midblock",2
"1436495119852630436","1436495119852630436",,"N Damen Ave & W Chicago Ave",6
"1674190570259491812","1674190570259491812",,"Public Rack - Prairie Ave & 85th St",2
"1715823829734775372","1715823829734775372",,"Public Rack - Western Ave & 47th Pl",1
"1806753665682850702","1806753665682850702",,"Public Rack - Sayer & Northwest Hwy",2
"1674190415640668886","1674190415640668886",,"Public Rack - Kimbark Ave & 67th St",2
"1806753652797948746","1806753652797948746",,"Public Rack - N. Oakview and W. Gregory St",2
"1715823822654071768","1715823822654071768",,"Public Rack - Hoyne Ave & 51st St",2
"1674190638978968664","1674190638978968664",,"Public Rack - Vincennes Ave & 87th St",1
"1806749748672676394","1806749748672676394",,"Public Rack - Kedvale Ave & Peterson Ave",4
"1674190355511126658","1674190355511126658",,"Public Rack - Jeffery Blvd & 83rd St",1
"1806753647178082938","1806753647178082938",,"Public Rack - Leader & Caldwell",2
"1674190608914197532","1674190608914197532",,"Public Rack - Sacramento Blvd & Washington Blvd",2
"1806749731492807132","1806749731492807132",,"Public Rack - Lavergne Ave & Belle Plaine Ave",3
"1715846708743717234","1715846708743717234",,"Public Rack - St Louis Ave & Flournoy St",1
"1674190673338707098","1674190673338707098",,"Public Rack - Western Ave & 92nd Pl",2
"1582242289567815208","1582242289567815208",,"Rockwell St & 63rd St",6
"1677249858188875902","1677249858188875902",,"Public Rack - Normal Blvd & 61st Pl",2
"1594046422462976738","1594046422462976738",,"Kedzie Ave & George St",9
"1674190140762761456","1674190140762761456",,"Public Rack - 2302 S Pulaski Rd",1
"1674190424230603488","1674190424230603488",,"Public Rack - Kostner Ave & Lake St",1
"1695776991300383220","1695776991300383220",,"Public Rack - Western Ave & 107th St",1
"1674190183712434508","1674190183712434508",,"Public Rack - Avers Ave & Ogden Ave",2
"1806753648502981414","1806753648502981414",,"Public Rack - Kostner & Bryn Mawr",2
"1448642183732401786","1448642183732401786",,"Woodlawn & 103rd",10
"1695777019609488196","1695777019609488196",,"Public Rack - Langley Ave & 49th St",3
"1674190407050734272","1674190407050734272",,"Public Rack - Kenton Ave & Palmer St",1
"1674190467180276532","1674190467180276532",,"Public Rack - Mackinaw Ave & 108th St",1
"1806753639913046778","1806753639913046778",,"Public Rack - Ford City Mall",2
"1715823821144840768","1715823821144840768",,"Public Rack - Laflin St &51st ST",2
"1695780078787721700","1695780078787721700",,"Public Rack - Peterson Ave & Drake Ave",2
"1674190613209164838","1674190613209164838",,"Public Rack - Spaulding Ave & Bryn Mawr Ave",2
"1448642179437434486","1448642179437434486",,"Martin Luther King Dr & 111th St",6
"1806749731492807146","1806749731492807146",,"Public Rack - Mont Clare Ave & Higgins Ave",2
"1677249785174431768","1677249785174431768",,"Public Rack - Kedvale Ave & Addison St",2
"1674190544489687994","1674190544489687994",,"Public Rack - Ozark Ave & Addison St",2
"1674190428525570794","1674190428525570794",,"Public Rack - Lafayette Ave & 87th St SW",1
"1594046448232780548","1594046448232780548",,"California Ave & 29th St",9
"1806753661387883376","1806753661387883376",,"Public Rack - Ozman & Talcott",2
"1674190411345701574","1674190411345701574",,"Public Rack - Keystone Ave & North Ave",1
"1674190321151388226","1674190321151388226",,"Public Rack - Hamilton Ave & 95th St",2
"1674190183712434502","1674190183712434502",,"Public Rack - Avenue O & 118th St",1
"1806753652797948726","1806753652797948726",,"Public Rack - Lynch & Elston",2
"1563698692616359928","1563698692616359928",,"Lavergne & Fullerton",9
"1521690221159885714","1521690221159885714",,"Hampden Ct & Diversey Ave",8
"1695776961235612130","1695776961235612130",,"Public Rack - Perry Ave & 111th St",1
"1806753652797948744","1806753652797948744",,"Public Rack - Mulligan & Northwest Hwy",2
"1695776937826575008","1695776937826575008",,"Public Rack - Pulaski Rd & 5th Ave",1
"1677249862483843200","1677249862483843200",,"Public Rack - Wolcott Ave & 61st St",4
"1561012900190859852","1561012900190859852",,"Tripp Ave & 31st St",9
"1575949515273532130","1575949515273532130",,"Kildare Ave & Chicago Ave",9
"1674190269611780566","1674190269611780566",,"Public Rack - Cottage Grove Ave & 75th St",1
"1806749757262611038","1806749757262611038",,"Public Rack - Touhy Ave & Oconto Ave",4
"1806749748672676392","1806749748672676392",,"Public Rack - Bryn Mawr Ave & Milwaukee Ave",4
"1677249862483843204","1677249862483843204",,"Public Rack - Emerald Ave & 43rd St",2
"1674190596029295628","1674190596029295628",,"Public Rack - Robert Fulton Elementary School",2
"1806749752967643692","1806749752967643692",,"Public Rack - Pulaski Rd & Stevens Ave",2
"1806753661387883384","1806753661387883384",,"Public Rack - Pulaski & 74th",2
"1715823795375036962","1715823795375036962",,"Public Rack - Maplewood Ave & 63rd St",1
"1674190256726878654","1674190256726878654",,"Public Rack - Cicero Ave & Roscoe St",1
"1677249841009006694","1677249841009006694",,"Public Rack - Homewood Ave & Monterey Ave",1
"1674190162237597978","1674190162237597978",,"Public Rack - Ashland Ave & 46th St",1
"1674190574554459112","1674190574554459112",,"Public Rack - Princeton Ave & 99th Pl",1
"1806753661387883378","1806753661387883378",,"Public Rack - Parkside & 63rd",2
"1674190488655113048","1674190488655113048",,"Public Rack - Menard Ave & Grand Ave",2
"1806749755937712544","1806749755937712544",,"Public Rack - Devon Ave & Minnehaha Ave (west)",2
"1674190686223609002","1674190686223609002",,"Public Rack - Wood St & 103rd St",1
"1674190351216159354","1674190351216159354",,"Public Rack - Indiana Ave & 111th St",9
"1806753664357952126","1806753664357952126",,"Public Rack - Sacramento & 71st",2
"1677249888253647022","1677249888253647022",,"Public Rack - Michigan Ave & 125th Pl",1
"1695776969825546726","1695776969825546726",,"Public Rack - Ave N & 106th St",1
"1674190149352696066","1674190149352696066",,"Public Rack - Ada St & 95th St",1
"1806749748672676384","1806749748672676384",,"Public Rack - Holbrook St & Milwaukee Ave",4
"1806749757262611030","1806749757262611030",,"Public Rack - Brooks Park",3
"1806753635618079452","1806753635618079452",,"Public Rack - Central & Leland",2
"1561012870126088746","1561012870126088746",,"Keeler Ave & Roosevelt Rd",9
"1674190527309818774","1674190527309818774",,"Public Rack - Neva Ave & Grand Ave",1
"1677249793764366376","1677249793764366376",,"Public Rack - Ellis Ave & 132nd Pl",1
"1674190338331257440","1674190338331257440",,"Public Rack - Hermitage & 83rd St",1
"1695777017650221152","1695777017650221152",,"Public Rack - Pulaski Rd & Lake St",1
"1806753669977818022","1806753669977818022",,"Public Rack - Western & 79th",4
"1806749718607905172","1806749718607905172",,"Public Rack - Kedzie Ave & 83rd St",2
"1594046413873042136","1594046413873042136",,"Sacramento Blvd & Addison St",9
"1436495109493626546","1436495109493626546",,"N Green St & W Lake St",8
"1594046431052911340","1594046431052911340",,"Campbell Ave & Irving Park Rd",9
"1674190342626224744","1674190342626224744",,"Public Rack - Honore St & 87th St",1
"1695776956940644828","1695776956940644828",,"Public Rack - Halsted St & 113th St",1
"1677249883958679722","1677249883958679722",,"Public Rack - Bensley Ave & 103rd St",1
"1806753631323112142","1806753631323112142",,"Public Rack - California & 82nd",2
"1806749722902872486","1806749722902872486",,"Public Rack - 63rd St and Nagle Ave",2
"1683527931525155818","1683527931525155818",,"Public Rack - Drake Ave & Leland Ave",2
"1673852326282066544","1673852326282066544",,"Public Rack - California Ave & Touhy Ave - NW",1
"1677249875368745110","1677249875368745110",,"Public Rack - Pullman Community Center",1
"1448642162257565290","1448642162257565290",,"S Aberdeen St & W 106th St",3
"1674190346921192042","1674190346921192042",,"Public Rack - Honore St & 87th St - SE",1
"1673852313397164648","1673852313397164648",,"Public Rack - Francisco Ave & Touhy Ave",2
"1622723153590485808","1622723153590485808",,"Mayfield & Roosevelt Rd",9
"1563698701206292486","1563698701206292486",,"Kilbourn & Roscoe",9
"1582242302452717116","1582242302452717116",,"Kedzie Ave & 52nd St",9
"1806753652797948734","1806753652797948734",,"Public Rack - Melvina & Foster",2
"1715823792589300662","1715823792589300662",,"Public Rack - Whipple St & 63rd St",1
"1806753657092916070","1806753657092916070",,"Public Rack - Norwood Park",2
"1677249793764366370","1677249793764366370",,"Public Rack - Homan Ave & 26th St",1
"1674190677633674404","1674190677633674404",,"Public Rack - Whipple St & 26th St",2
"1674190694813543598","1674190694813543598",,"Public Rack - Yates Ave & 100th St",2
"1674190338331257442","1674190338331257442",,"Public Rack - Hiawatha Park",1
"1674190596029295624","1674190596029295624",,"Public Rack - Rhodes Ave & 79th St",1
"1594046443937813244","1594046443937813244",,"Western Ave & Gunnison St",9
"1594046435347878644","1594046435347878644",,"Lincoln Ave & Balmoral Ave",9
"1806753652797948724","1806753652797948724",,"Public Rack - Lockwood & Archer",2
"1674190226662107534","1674190226662107534",,"Public Rack - Central Ave & Corcoran Pl",1
"1674190690518576300","1674190690518576300",,"Public Rack - Yale Ave & 119th St",1
"1674190183712434506","1674190183712434506",,"Public Rack - Avers Ave & Irving Park Rd",2
"1674190381280930476","1674190381280930476",,"Public Rack - Kedzie Ave & 64th St - SW",2
"1806753652797948740","1806753652797948740",,"Public Rack - Mozart & 79th",2
"1677249849598941294","1677249849598941294",,"Public Rack - Hale Ave & 111th St",1
"1561012891600925250","1561012891600925250",,"Homan Ave & Fillmore St",9
"1674190497245047656","1674190497245047656",,"Public Rack - Michigan Ave & 96th St",3
"1571105063705518106","1571105063705518106",,"Meade Ave & Addison St",9
"1806753639913046768","1806753639913046768",,"Public Rack - Cumberland & Catherine",2
"1674190295381584396","1674190295381584396",,"Public Rack - Ewing Ave & 105th St",1
"1674190166532565282","1674190166532565282",,"Public Rack - Ashland Ave & 76th St",2
"1674190523014851472","1674190523014851472",,"Public Rack - N Sayre Ave & W Belden Ave",1
"1806749731492807126","1806749731492807126",,"Public Rack - Cicero Ave & Belle Plaine Ave",4
"1674190669043739800","1674190669043739800",,"Public Rack - Western Ave & 79th St",1
"1806749718607905164","1806749718607905164",,"Public Rack - 83rd Pl & Kedzie Ave N",2
"1683527952999991298","1683527952999991298",,"Public Rack - Lorel Ave & Grand Ave",10
"1436495105198659246","1436495105198659246",,"N Carpenter St & W Lake St",6
"1806753665682850718","1806753665682850718",,"Public Rack - Troy & 71st",2
"1677249883958679720","1677249883958679720",,"Public Rack - Torrence Ave & 103rd St",1
"1674190346921192050","1674190346921192050",,"Public Rack - Hyde Park Blvd & 53rd St",6
"1715846709795980144","1715846709795980144",,"Public Rack - Homan Ave & Roosevelt",1
"1674190445705440012","1674190445705440012",,"Public Rack - Lawndale Ave & Diversey Ave",1
"1674190480065178438","1674190480065178438",,"Public Rack - McCormick Blvd & Devon Ave",3
"1806753657092916074","1806753657092916074",,"Public Rack - Odell & Talcott",2
"1806749731492807130","1806749731492807130",,"Public Rack - Milwaukee Ave & Culyer Ave",2
"1677249841009006688","1677249841009006688",,"Public Rack - Christiana Ave & 111th St",1
"1674190355511126654","1674190355511126654",,"Public Rack - Jeffery Blvd & 67th St",1
"1674190531604786076","1674190531604786076",,"Public Rack - Newcastle Ave & Belmont Ave",2
"1674190407050734268","1674190407050734268",,"Public Rack - Keeler Ave & Madison St S",3
"1806753657092916062","1806753657092916062",,"Public Rack - Neva & Foster",2
"1674190621799099448","1674190621799099448",,"Public Rack - Stewart Ave & 123rd St",5
"1571105055115583502","1571105055115583502",,"Orange & Addison",9
"1683527967940622362","1683527967940622362",,"Public Rack - Washtenaw Ave & Devon Ave",1
"1806749731492807140","1806749731492807140",,"Public Rack - Milwaukee Ave & Leland Ave",2
"1715846718385914742","1715846718385914742",,"Public Rack - Ashland Ave & 74th St",2
"1674190437115505410","1674190437115505410",,"Public Rack - Laramie Ave & Belmont Ave",2
"1677249785174431770","1677249785174431770",,"Public Rack - Kilbourn Ave & Fullerton Ave",1
"1806749725872941466","1806749725872941466",,"Public Rack - Central Ave & Pensacola Ave",2
"1674190278201715174","1674190278201715174",,"Public Rack - Damen Ave & 80th St",2
"1674190376985963176","1674190376985963176",,"Public Rack - Kedzie Ave & 64th St - SE",1
"1806753639913046782","1806753639913046782",,"Public Rack - Harlem & Palatine",2
"1448642188027369086","1448642188027369086",,"Indiana Ave & 133rd St",6
"1674190617504132142","1674190617504132142",,"Public Rack - Spencer Elementary Technology Academy",2
"1674190647568903272","1674190647568903272",,"Public Rack - Wallace St & 112 St",3
"1674190424230603494","1674190424230603494",,"Public Rack - Lafayette Ave & 119th St",1
"1674190497245047650","1674190497245047650",,"Public Rack - Michigan Ave & 110th St",1
"1806749727197839826","1806749727197839826",,"Public Rack - Irving Park Rd & Melvina Ave",4
"1674190553079622600","1674190553079622600",,"Public Rack - Parnell Ave & 98th St",2
"1594046465420805300","1594046465420805300",,"Western Ave & Ardmore Ave",9
"1715823816849873466","1715823816849873466",,"Public Rack - Throop St & 48t ST",1
"1594046456822715152","1594046456822715152",,"Richmond St & Lincoln Ave",6
"1674190299676551694","1674190299676551694",,"Public Rack - Ewing Ave & 106th St NW",1
"1593766347538293664","1593766347538293664",,"Kildare Ave & 47th St",6
"1674190402755766970","1674190402755766970",,"Public Rack - Keeler Ave & 55th St",1
"1806749731492807134","1806749731492807134",,"Public Rack - Milwaukee Ave & Pensacola Ave",2
"1674190574554459120","1674190574554459120",,"Public Rack - Pulaski Rd & 15th St",1
"1674190200892303712","1674190200892303712",,"Public Rack - Bishop St & 46th St",1
"1594046383808271020","1594046383808271020",,"Washtenaw Ave & Madison St",9
"1674190626094066746","1674190626094066746",,"Public Rack - Stony Is Ave & 73rd St",2
"1674190261021845962","1674190261021845962",,"Public Rack - Corliss Ave & 103rd St",1
"1674190419935636188","1674190419935636188",,"Public Rack - Kolin Ave & Archer Ave",2
"1674190467180276528","1674190467180276528",,"Public Rack - Lowell Ave & Elston Ave",1
"1674190505834982262","1674190505834982262",,"Public Rack - Monticello Ave & Belmont Ave",2
"1674190535899753386","1674190535899753386",,"Public Rack - Normal Ave & 72nd St",4
"1695780074116615022","1695780074116615022",,"Public Rack - Richmond St & Thorndale Ave",10
"1674190157942630676","1674190157942630676",,"Public Rack - Archer Park",2
"1674190385575897778","1674190385575897778",,"Public Rack - Kedzie Ave & Arthington St",1
"1582242276682913304","1582242276682913304",,"Rockwell St & 57th St",6
"1575949519568499428","1575949519568499428",,"Hamlin Ave & Grand Ave",9
"1674190656158837882","1674190656158837882",,"Public Rack - Wentworth Ave & 79th St",1
"1563698688321392630","1563698688321392630",,"Long Ave & Belden Ave",9
"1674190308266486308","1674190308266486308",,"Public Rack - Greenwood Ave & Lake Park Ave",1
"1806749757262611036","1806749757262611036",,"Public Rack - Overhill Ave & Touhy Ave",2
"1674190179417467200","1674190179417467200",,"Public Rack - Avenue J & 112th St",2
"1674190312561453608","1674190312561453608",,"Public Rack - Halsted St & 102nd St",1
"1827474409018810988","1827474409018810988",,"Public Rack - Wentworth Park",1
"1674190660453805190","1674190660453805190",,"Public Rack - Western Ave & 104th St - East",2
"1674190192302369108","1674190192302369108",,"Public Rack - Baltimore Ave & 133rd St",2
"1677249845303973996","1677249845303973996",,"Public Rack - Western Ave & 118th St",1
"1575949493798695616","1575949493798695616",,"Kildare Ave & Division St",9
"1677249871073777808","1677249871073777808",,"Public Rack - Wood St & 47th St",1
"1674190170827532586","1674190170827532586",,"Public Rack - Austin Ave & Wrightwood Ave",1
"1806753648502981420","1806753648502981420",,"Public Rack - Leamington & Elston",2
"1806749727197839810","1806749727197839810",,"Public Rack - New England Ave & Irving Park Rd",2
"1561012874421056044","1561012874421056044",,"Pulaski Rd & 21st St",9
"1674190548784655292","1674190548784655292",,"Public Rack - Panama Ave & Forest Preserve Ave",2
"1674190145057728764","1674190145057728764",,"Public Rack - 83rd St (Avalon Park) Metra",1
"1674190235252042142","1674190235252042142",,"Public Rack - Chappel Ave & 71st St",2
"1806753644208014084","1806753644208014084",,"Public Rack - Harlem and W. 59th",2
"1674190634684001356","1674190634684001356",,"Public Rack - The Montessori School of Englewood",2
"1674190458590341928","1674190458590341928",,"Public Rack - Lotus Ave & Harrison St",1
"1674190604619230232","1674190604619230232",,"Public Rack - Sacramento Ave & Greenleaf Ave",6
"1674190407050734276","1674190407050734276",,"Public Rack - Keystone Ave & Irving Park Rd",2
"1674190527309818776","1674190527309818776",,"Public Rack - New England Ave & Grace St",1
"1806753661387883390","1806753661387883390",,"Public Rack - Pulaski & Ardmore",2
"1674190458590341924","1674190458590341924",,"Public Rack - Lorel Ave & Chicago Ave",2
"1674190424230603496","1674190424230603496",,"Public Rack - Lafayette Ave & 87th St - NW",1
"1806749752967643712","1806749752967643712",,"Public Rack - Northwest Hwy & Highland Ave",2
"1674190226662107536","1674190226662107536",,"Public Rack - Central Ave & George St",1
"1806749748672676390","1806749748672676390",,"Public Rack - Peterson Ave & Milwaukee Ave",2
"1563698675436490728","1563698675436490728",,"Meade Ave & Diversey Ave",9
"1715846705501012844","1715846705501012844",,"Public Rack - Lawndale Ave & Roosevelt",2
"1695776963774913278","1695776963774913278",,"Public Rack - Union Ave & 111th St",1
"1715846714090947442","1715846714090947442",,"Public Rack - Pulaski Rd & Grenshaw St",1
"1582242302452717114","1582242302452717114",,"Campbell Ave & 51st St",9
"1806749740082741758","1806749740082741758",,"Public Rack - Laramine Ave & Winnemac Ave",10
"1806749752967643706","1806749752967643706",,"Public Rack - Olmstead Ave & Oliphant Ave",4
"1806753661387883382","1806753661387883382",,"Public Rack - Parkside & Elston",2
"1806753648502981412","1806753648502981412",,"Public Rack - Kostner & 83rd",2
"1674190303971518998","1674190303971518998",,"Public Rack - Ewing Ave & 99th St",2
"1436495109493626544","1436495109493626544",,"W Washington Blvd & N Peoria St",9
"1571105046525650938","1571105046525650938",,"Shabbona Park",9
"1806753665682850706","1806753665682850706",,"Public Rack - Springfield & 79th",2
"1806753657092916052","1806753657092916052",,"Public Rack - Neenah & Archer",2
"1715846695858815334","1715846695858815334",,"Public Rack - Kildare Ave & North Ave",1
"1695776998116659702","1695776998116659702",,"Public Rack - Western Ave & 96th St",1
"1715846704448749936","1715846704448749936",,"Public Rack - Kedzie Ave & Walnut St",1
"1674190265316813260","1674190265316813260",,"Public Rack - Cottage Grove & 84th St",1
"1674190282496682476","1674190282496682476",,"Public Rack - East End Ave & 75th St",2
"1674190346921192048","1674190346921192048",,"Public Rack - Houston Ave & 91st St",1
"1715823812554906158","1715823812554906158",,"Public Rack - Homan Ave & 62nd Pl",1
"1582242280977880602","1582242280977880602",,"St Louis Ave & 59th St",9
"1674190441410472712","1674190441410472712",,"Public Rack - Laramie Ave & Warwick Ave",5
"1806753644208014088","1806753644208014088",,"Public Rack - Hiawatha & Mendota",2
"1806749731492807128","1806749731492807128",,"Public Rack - Milwaukee Ave & Sunnyside Ave",2
"1806753665682850704","1806753665682850704",,"Public Rack - Springfield & 71st",2
"1806749744377709062","1806749744377709062",,"Public Rack - Elston Ave & Kenneth Ave",2
"1677249793764366368","1677249793764366368",,"Public Rack - Kildare Ave & Division Ave",1
"1674190673338707100","1674190673338707100",,"Public Rack - Western Ave & Jarvis Ave",1
"1806749731492807138","1806749731492807138",,"Public Rack - Montrose Ave & Lavergne Ave",4
"1695776976641823202","1695776976641823202",,"Public Rack - Ewing Ave & 107th St",1
"1677249802354300980","1677249802354300980",,"Public Rack - Throop St & 109th Pl",4
"1674190239547009456","1674190239547009456",,"Public Rack - Christiana Ave & Archer Ave",1
"1674190196597336406","1674190196597336406",,"Public Rack - Baltimore Ave & 134th St",1
"1594046383808271024","1594046383808271024",,"Troy St & Jackson Blvd",9
"1806753648502981402","1806753648502981402",,"Public Rack - Kenneth & Carmen",2
"1806753655768017532","1806753655768017532",,"Public Rack - Newcastle & Archer",2
"1674190484360145746","1674190484360145746",,"Public Rack - Menard Ave & Agusta Blvd",1
"1806753652797948750","1806753652797948750",,"Public Rack - Nagel & Higgins",2
"1715823816849873464","1715823816849873464",,"Public Rack - Talman Ave & Pershing Rd",1
"1674190376985963174","1674190376985963174",,"Public Rack - Kedzie Ave & 63rd St",1
"1806749752967643694","1806749752967643694",,"Public Rack - Lemont Ave & Keating Ave",7
"1715846691563848024","1715846691563848024",,"Public Rack - Division St & Christiana Ave",2
"1674190209482238318","1674190209482238318",,"Public Rack - Burnside Academy",2
"1674190372690995870","1674190372690995870",,"Public Rack - Kedzie Ave & 54th St - SW",1
"1806749731492807136","1806749731492807136",,"Public Rack - Irving Park Rd & Leclaire Ave",2
"1674190162237597974","1674190162237597974",,"Public Rack - Ashland Ave & 45th St",1
"1683527935820123118","1683527935820123118",,"Public Rack - Exchange Ave & 73rd Pl",1
"1674190196597336414","1674190196597336414",,"Public Rack - Bennett Ave & 96th St",2
"1806749731492807142","1806749731492807142",,"Public Rack - Oak Park Ave & Foster Ave",10
"1594041785694887804","1594041785694887804",,"Pulaski & Ann Lurie Pl",9
"1594046392398205628","1594046392398205628",,"Albany Ave & Douglas Blvd",9
